,objID,class,g,i,r,u,z,Predicted Class
2504,1237648704040928127,GALAXY,22.83631,19.68181,20.77688,26.37956,18.97361,NQSO
2505,1237648704040927845,GALAXY,21.54309,19.55982,20.29006,23.18681,19.38049,NQSO
2506,1237648704040927822,GALAXY,22.20014,19.48919,20.53239,24.5601,19.04285,NQSO
2507,1237648704040927763,GALAXY,22.36986,19.5202,20.4479,23.51418,19.01716,NQSO
2508,1237648704040927657,GALAXY,21.5657,19.03056,19.83172,23.81688,18.73877,NQSO
2509,1237648704040927445,QSO,21.02245,20.74881,20.87396,21.73663,20.5457,QSO
2510,1237648704040927444,QSO,20.09984,19.90581,19.90139,21.18488,19.98883,NQSO
2511,1237648704040927437,GALAXY,21.3942,21.13132,21.52397,22.03288,21.27648,QSO
2512,1237648704040927362,STAR,20.00279,19.25882,19.45536,21.37626,19.17345,NQSO
2513,1237648704040927338,GALAXY,18.92411,17.24547,17.71604,20.94373,16.85527,NQSO
2514,1237648704040927299,STAR,18.51181,16.95272,17.39433,20.83124,16.71873,NQSO
2515,1237648704040862567,GALAXY,23.15871,19.91685,21.04309,26.37055,19.49018,NQSO
2516,1237648704040862482,GALAXY,22.59076,19.60439,20.54884,26.40523,19.09101,NQSO
2517,1237648704040862196,QSO,20.68459,19.39776,19.60469,26.15331,19.34265,NQSO
2518,1237648704040861814,GALAXY,18.41772,17.1005,17.5136,20.30399,16.76471,NQSO
2519,1237648704040861800,GALAXY,17.05355,16.54309,16.71546,18.04692,16.36159,NQSO
2520,1237648704040861791,GALAXY,16.7641,15.64596,16.03627,18.50986,15.33152,NQSO
2521,1237648704041975941,GALAXY,18.03573,16.63758,17.07783,19.58778,16.30296,NQSO
2522,1237648704040796277,GALAXY,18.36271,17.89309,18.14853,19.09011,17.97664,NQSO
2523,1237648704040796231,GALAXY,15.86177,14.56952,14.9941,17.6073,14.20508,NQSO
2524,1237648704040796178,QSO,18.7993,18.40347,18.59558,18.94811,18.3238,QSO
2525,1237648704040731419,GALAXY,22.82911,19.53971,20.9793,26.2505,18.84204,NQSO
2526,1237648704040730849,STAR,21.17048,18.90291,19.62578,23.43158,18.43713,NQSO
2527,1237648704041975957,GALAXY,17.86833,16.46297,16.92579,19.8285,16.12063,NQSO
2528,1237648704041975979,GALAXY,18.18913,16.54839,17.01772,20.31203,16.21249,NQSO
2529,1237648704041976118,GALAXY,20.58123,20.46518,20.22739,20.80536,20.63335,QSO
2530,1237648704040730800,GALAXY,18.4614,16.93829,17.38684,20.41763,16.58548,NQSO
2531,1237648704040730778,GALAXY,21.59381,21.14045,21.21924,24.2286,22.4681,NQSO
2532,1237648704040730777,GALAXY,21.52513,18.73414,19.58902,24.48964,18.40675,NQSO
2533,1237648704040730773,GALAXY,18.08113,16.70544,17.23164,19.86583,16.36773,NQSO
2534,1237648704040730771,GALAXY,21.51367,19.07641,19.91859,23.81611,18.63906,NQSO
2535,1237648704040730759,STAR,18.14084,16.97272,17.32261,20.14992,16.81273,NQSO
2536,1237648704040730756,STAR,18.0236,17.26922,17.50595,19.23208,17.15398,NQSO
2537,1237648704040730730,STAR,17.16976,16.45555,16.66892,18.54871,16.39788,NQSO
2538,1237648704040730692,GALAXY,14.75951,14.10716,14.29764,16.08275,14.06196,NQSO
2539,1237648704040730637,QSO,18.65789,18.52166,18.56536,18.94707,18.48881,QSO
2540,1237648704041976314,STAR,21.74857,19.30938,19.93246,25.5308,18.83778,NQSO
2541,1237648704041976383,STAR,21.62478,21.5849,21.52312,23.44006,21.12538,NQSO
2542,1237648721236721791,GALAXY,18.79372,17.5153,17.9181,20.62124,17.21745,NQSO
2543,1237648721236721787,GALAXY,16.18612,14.83032,15.25674,18.07966,14.47697,NQSO
2544,1237648721236656754,GALAXY,22.23636,19.52186,20.6178,26.61639,18.96192,NQSO
2545,1237648721236656721,QSO,21.62295,21.19665,21.31926,23.52224,21.13597,NQSO
2546,1237648721236656458,STAR,20.76686,20.47527,20.55583,21.48792,20.27598,QSO
2547,1237648721236656415,GALAXY,16.45734,15.70627,15.87684,17.75775,15.48912,NQSO
2548,1237648721236656405,QSO,21.66888,21.59057,21.582,22.12448,21.76994,QSO
2549,1237648721236656397,STAR,21.30497,21.22114,21.13816,22.03056,21.09878,NQSO
2550,1237648721236656343,GALAXY,18.23563,17.45564,17.76361,19.42919,17.28685,NQSO
2551,1237648721236656319,GALAXY,19.41698,17.37269,17.92471,24.15801,17.03598,NQSO
2552,1237648721236656239,GALAXY,17.95066,16.51486,16.92938,19.82485,16.15523,NQSO
2553,1237648721236656217,STAR,18.08414,16.05792,16.75227,20.36806,15.59437,NQSO
2554,1237648721236656189,QSO,19.22376,18.99364,19.00405,19.26319,19.18228,QSO
2555,1237648721236656141,QSO,19.35578,19.11649,19.33685,19.35292,18.92885,QSO
2556,1237648721237573645,STAR,18.33837,18.87559,18.58351,18.6627,19.21167,NQSO
2557,1237648721236591118,GALAXY,21.15919,18.69838,19.3506,22.98965,18.23519,NQSO
2558,1237648721236591070,GALAXY,21.46678,19.29733,20.08361,22.79398,18.94968,NQSO
2559,1237648721236591019,GALAXY,21.55126,18.91812,20.01347,23.14993,18.42996,NQSO
2560,1237648721236590881,STAR,21.36011,21.1866,21.33838,22.1528,21.02167,QSO
2561,1237648721236590803,GALAXY,19.89975,17.5382,18.20302,22.97325,17.18975,NQSO
2562,1237648721236590619,STAR,15.83081,15.21733,15.39001,17.09362,15.17144,NQSO
2563,1237648721236525789,GALAXY,21.20455,18.75536,19.49814,22.97739,18.37489,NQSO
2564,1237648721236525728,STAR,21.28391,21.01203,20.98121,22.55221,20.6343,NQSO
2565,1237648721236525727,STAR,21.55091,21.24153,21.33446,23.16451,21.06503,NQSO
2566,1237648721236525647,GALAXY,21.95564,19.45599,20.36251,22.70736,18.99706,NQSO
2567,1237648721236525642,GALAXY,22.15948,19.63771,20.43244,23.42052,19.06701,NQSO
2568,1237648721236525581,GALAXY,23.7814,19.84451,20.92232,23.01509,19.38732,NQSO
2569,1237648721236525548,GALAXY,22.02266,19.44895,20.33938,25.54173,18.86171,NQSO
2570,1237648721236525514,GALAXY,22.56313,19.77824,20.99857,26.16362,19.28997,NQSO
2571,1237648721236525493,GALAXY,22.33352,19.76691,21.01117,25.58447,19.3116,NQSO
2572,1237648721236525384,QSO,20.87107,19.68428,20.44788,21.44563,19.41932,NQSO
2573,1237648721236525374,QSO,20.3774,20.28646,20.49896,20.53174,20.2478,QSO
2574,1237648721236525236,GALAXY,18.59854,17.18261,17.62114,20.22197,16.91003,NQSO
2575,1237648721236525113,STAR,18.19663,17.80897,17.91972,19.09817,17.78837,NQSO
2576,1237648721236525110,QSO,22.01637,21.9277,21.8273,22.6956,22.1934,NQSO
2577,1237648721236460302,QSO,21.68436,21.52774,21.52624,22.50856,21.52736,NQSO
2578,1237648721236460094,STAR,21.71949,21.6909,21.60698,22.51713,21.33851,QSO
2579,1237648721236459988,GALAXY,22.34213,20.26887,21.34604,24.54216,19.29095,NQSO
2580,1237648721236459929,GALAXY,21.76612,19.50065,20.36046,22.49451,19.08879,NQSO
2581,1237648721236459849,GALAXY,21.61214,19.01572,19.83438,23.80546,18.48498,NQSO
2582,1237648721236459822,GALAXY,20.82561,19.43021,20.17102,21.48868,19.18135,NQSO
2583,1237648721236459768,GALAXY,19.89211,17.68847,18.26456,21.30173,17.22809,NQSO
2584,1237648721236459654,QSO,19.4738,19.43112,19.43283,20.20747,19.20192,QSO
2585,1237648721236394515,QSO,21.62417,21.21624,21.31028,23.20985,21.28505,NQSO
2586,1237648721236394269,QSO,20.58737,19.93645,20.07075,21.58089,19.39072,NQSO
2587,1237648721236329325,GALAXY,22.56376,19.27386,20.45546,22.53004,19.02722,NQSO
2588,1237648721236329196,GALAXY,22.50976,19.74827,20.65591,24.53707,19.31553,NQSO
2589,1237648721236329060,GALAXY,21.97532,19.43735,20.34928,25.0502,19.05306,NQSO
2590,1237648721236328993,STAR,21.82447,21.52077,21.61254,23.99494,21.43495,NQSO
2591,1237648721236328936,GALAXY,21.78626,19.22226,20.06942,22.36943,18.83514,NQSO
2592,1237648721236328894,GALAXY,21.45002,19.65154,20.41677,25.04288,19.19017,NQSO
2593,1237648721236328860,GALAXY,22.40132,21.47479,21.61639,25.72272,21.21379,NQSO
2594,1237648721236328774,STAR,21.46769,21.51479,21.54842,22.27484,22.20382,NQSO
2595,1237648721236328761,QSO,20.3689,20.11024,20.26674,20.96143,20.07056,QSO
2596,1237648721236328695,QSO,21.00121,20.53786,20.61153,21.67834,20.2908,NQSO
2597,1237648721236328642,STAR,19.05141,18.60845,18.73895,19.91225,18.58136,NQSO
2598,1237648721236328618,GALAXY,20.46433,18.14233,18.73569,23.36678,17.72804,NQSO
2599,1237648721236328581,GALAXY,17.75627,16.58755,17.0022,19.21908,16.28559,NQSO
2600,1237648721236328554,STAR,17.68917,17.19861,17.32045,18.75876,17.13331,NQSO
2601,1237648721236328549,GALAXY,23.66047,19.68209,20.73447,23.83255,20.67917,NQSO
2602,1237648721236328452,STAR,17.92612,17.96407,17.91684,19.03783,18.0126,NQSO
2603,1237648721236263748,GALAXY,21.77696,18.92819,20.0008,26.03452,18.24084,NQSO
2604,1237648721236263479,QSO,21.40111,21.24823,21.24469,22.89272,20.86609,NQSO
2605,1237648721236263449,STAR,21.92599,21.01863,21.31672,24.35232,20.86592,NQSO
2606,1237648721236263371,QSO,21.77586,21.38084,21.59156,22.92065,20.99902,NQSO
2607,1237648721236263339,GALAXY,21.99299,19.39644,20.22836,23.53745,18.92518,NQSO
2608,1237648721236263135,QSO,19.03052,18.91734,18.95419,19.91148,18.66405,QSO
2609,1237648721236263118,QSO,19.54538,18.81062,19.14949,19.99385,18.53813,QSO
2610,1237648721236263069,STAR,19.5875,19.22896,19.30409,20.90028,19.19837,NQSO
2611,1237648721236262957,QSO,18.95199,18.64642,18.75118,19.32154,18.42482,QSO
2612,1237648721236198202,STAR,21.15108,18.90224,18.65078,21.64024,18.26238,NQSO
2613,1237648721236197921,GALAXY,22.04535,19.46105,20.30775,22.85166,18.83703,NQSO
2614,1237648721236197920,GALAXY,21.29599,18.56464,19.40166,22.28416,18.10625,NQSO
2615,1237648721236197880,STAR,21.85344,21.58589,21.72879,23.41021,21.6211,NQSO
2616,1237648721236197808,STAR,21.83077,21.53798,21.67574,23.10371,21.18098,NQSO
2617,1237648721236197798,GALAXY,21.94965,19.40584,20.2323,23.69037,18.91973,NQSO
2618,1237648721236197583,QSO,21.30326,21.58252,21.58375,22.3601,21.10498,QSO
2619,1237648721236197558,QSO,21.36779,21.07223,21.28885,22.00424,20.97046,QSO
2620,1237648721236197439,GALAXY,18.27267,17.11126,17.52892,19.65499,16.8341,NQSO
2621,1237648721236132367,STAR,21.72888,21.25591,21.31802,23.36239,21.12532,NQSO
2622,1237648721236132351,QSO,21.75644,21.2808,21.41904,24.26494,21.66218,NQSO
2623,1237648721236132340,GALAXY,20.51825,18.1792,18.7957,25.19024,17.74486,NQSO
2624,1237648721236132330,GALAXY,21.85732,19.36694,20.20711,25.11917,18.96357,NQSO
2625,1237648721236132282,STAR,22.43274,19.65062,21.01434,25.42751,18.87789,NQSO
2626,1237648721236131928,GALAXY,18.44587,17.3285,17.7299,19.93299,17.05104,NQSO
2627,1237648721236067201,GALAXY,22.79784,19.93415,21.18031,24.44658,19.54681,NQSO
2628,1237648721236066958,GALAXY,21.4271,19.09523,19.94978,24.04642,18.70166,NQSO
2629,1237648721236066865,GALAXY,21.35592,19.15423,19.96094,23.83241,18.87527,NQSO
2630,1237648721236066791,GALAXY,22.44681,20.06669,21.05901,23.63005,19.59602,NQSO
2631,1237648721236066688,GALAXY,21.94522,19.21694,20.21136,23.24558,18.69353,NQSO
2632,1237648721236066477,GALAXY,18.19126,16.82087,17.30821,19.70578,16.47642,NQSO
2633,1237648721236066383,GALAXY,17.27109,15.88881,16.34095,18.98542,15.5501,NQSO
2634,1237648721236001828,STAR,24.76584,21.19702,23.53457,24.28236,19.82425,NQSO
2635,1237648721236001558,GALAXY,22.58173,19.80145,20.83753,24.63076,19.44732,NQSO
2636,1237648721236001511,QSO,21.8058,21.37075,21.49803,22.83035,20.92944,NQSO
2637,1237648721236001123,STAR,20.94899,20.7293,20.68169,21.59827,20.778,NQSO
2638,1237648721236001094,STAR,20.65659,20.76177,20.73156,22.14492,20.81493,NQSO
2639,1237648721236000976,GALAXY,18.23674,16.82057,17.25209,19.89622,16.50869,NQSO
2640,1237648721236000933,GALAXY,18.13431,16.72836,17.17633,20.08289,16.40682,NQSO
2641,1237648721236000923,GALAXY,17.35375,15.95304,16.37579,19.31737,15.59806,NQSO
2642,1237648721236000900,GALAXY,18.11577,16.99319,17.38686,19.49873,16.70277,NQSO
2643,1237648721236000897,GALAXY,18.09484,17.4258,17.72162,19.11556,17.27567,NQSO
2644,1237648721236000873,GALAXY,18.23182,16.93042,17.33158,20.04977,16.60892,NQSO
2645,1237648721236000785,STAR,18.24016,18.34614,18.26173,19.36426,18.45901,NQSO
2646,1237648721235936214,GALAXY,22.71174,19.91765,20.90428,24.21455,19.53009,NQSO
2647,1237648721235935997,GALAXY,21.85977,19.91656,20.81552,22.57449,19.60636,NQSO
2648,1237648721235935952,GALAXY,21.64305,19.74735,20.55742,23.83172,19.21754,NQSO
2649,1237648721235935555,GALAXY,18.67449,17.33088,17.70568,20.61405,17.00223,NQSO
2650,1237648721235935531,GALAXY,18.38896,17.08708,17.47944,20.12619,16.79539,NQSO
2651,1237648721235935526,GALAXY,17.74658,16.30494,16.76373,19.45926,15.94692,NQSO
2652,1237648721235935504,GALAXY,18.08925,16.74893,17.1478,19.91782,16.43769,NQSO
2653,1237648721235935459,GALAXY,17.47899,16.10694,16.5914,19.14775,15.76535,NQSO
2654,1237648721235935455,GALAXY,18.67166,16.76406,17.27682,20.92885,16.43556,NQSO
2655,1237648721235935450,GALAXY,16.92011,15.57919,15.99357,18.51352,15.23591,NQSO
2656,1237648721235935409,GALAXY,18.30497,16.80458,17.24431,20.00646,16.43776,NQSO
2657,1237648704040665362,QSO,21.33591,21.09324,21.31593,21.86178,21.35085,QSO
2658,1237648704040665298,GALAXY,18.78596,17.01118,17.50727,20.68957,16.61441,NQSO
2659,1237648704040665288,GALAXY,20.57718,18.24203,18.8663,24.03611,17.90243,NQSO
2660,1237648704040665286,GALAXY,20.29332,17.89763,18.5061,22.69072,17.54897,NQSO
2661,1237648704040665282,GALAXY,21.01801,18.65659,19.27734,22.52084,18.31949,NQSO
2662,1237648704040665265,GALAXY,18.43686,16.85418,17.36305,20.33257,16.43591,NQSO
2663,1237648704040665256,GALAXY,17.50934,16.58426,16.92226,18.73461,16.38179,NQSO
2664,1237648704040665238,GALAXY,15.89003,14.71822,15.11452,17.55392,14.39248,NQSO
2665,1237648704040665226,GALAXY,18.80035,17.01411,17.50807,20.7366,16.6242,NQSO
2666,1237648704040665211,STAR,18.1958,16.53322,17.01646,20.76773,16.26111,NQSO
2667,1237648704040665206,STAR,18.89374,17.79509,18.0987,20.86971,17.65245,NQSO
2668,1237648704040665185,STAR,18.16426,16.84882,17.21468,20.58466,16.64721,NQSO
2669,1237648704040665171,STAR,17.48631,16.33129,16.65436,19.52214,16.1503,NQSO
2670,1237648704040665167,GALAXY,17.89739,17.14471,17.43994,18.94292,16.93739,NQSO
2671,1237648704040665165,STAR,18.98454,17.08824,17.67323,21.63663,16.76878,NQSO
2672,1237648704040665158,GALAXY,18.81059,17.33872,17.7651,20.84089,16.95774,NQSO
2673,1237648704040665104,STAR,17.71527,16.92668,17.15119,19.05956,16.85464,NQSO
2674,1237648704040600304,GALAXY,22.07375,19.29326,19.8937,22.94171,18.86292,NQSO
2675,1237648704040600156,GALAXY,21.69196,19.231,20.01419,23.16851,18.68667,NQSO
2676,1237648704040599985,QSO,21.04208,20.45286,20.58375,24.32088,20.18238,NQSO
2677,1237648704040599961,STAR,22.06029,20.77048,20.96874,25.63775,21.12315,NQSO
2678,1237648704040599857,STAR,20.76318,20.41185,20.43009,21.39877,20.22301,NQSO
2679,1237648704040599837,STAR,21.04074,20.52789,20.66228,21.7806,20.25485,NQSO
2680,1237648704040599824,QSO,21.65388,21.35582,21.46947,22.19339,21.06369,QSO
2681,1237648704040599798,GALAXY,20.38181,20.13371,20.13928,20.74644,20.07773,QSO
2682,1237648704040599736,GALAXY,18.54729,17.19087,17.6036,19.89882,16.90213,NQSO
2683,1237648704040599717,STAR,19.69239,18.00017,18.52259,21.65698,17.73926,NQSO
2684,1237648704040599710,STAR,19.4226,17.07545,17.98608,21.80123,16.56744,NQSO
2685,1237648704040599659,GALAXY,17.65455,17.00188,17.29097,18.69438,16.93303,NQSO
2686,1237648704040599658,STAR,18.04458,17.17035,17.42937,19.53777,16.99795,NQSO
2687,1237648704040599645,GALAXY,18.39773,17.10075,17.50583,20.27786,16.83324,NQSO
2688,1237648704040599644,GALAXY,17.73141,16.49831,16.88401,19.63347,16.22696,NQSO
2689,1237648704040599593,STAR,17.79852,17.18238,17.37066,18.9849,17.13227,NQSO
2690,1237648704040599586,STAR,16.31935,15.75751,15.90973,17.48398,15.70039,NQSO
2691,1237648704040599577,GALAXY,18.54111,17.03582,17.49545,20.43844,16.71132,NQSO
2692,1237648704040599576,GALAXY,18.55584,16.63235,17.25099,20.79541,16.07652,NQSO
2693,1237648704040534601,GALAXY,21.86424,21.77558,21.85057,23.79336,21.52338,NQSO
2694,1237648704040534278,STAR,20.9405,20.44704,20.6555,21.62499,20.17746,QSO
2695,1237648704040534218,GALAXY,20.01118,17.7247,18.35989,22.37204,17.41221,NQSO
2696,1237648704040534158,STAR,18.55191,17.98977,18.12514,19.75347,17.88995,NQSO
2697,1237648704040534156,STAR,17.63796,16.00918,16.47857,20.21185,15.75509,NQSO
2698,1237648704040534133,STAR,18.41646,18.03432,18.1353,19.39528,18.02707,NQSO
2699,1237648704040534125,GALAXY,18.06903,16.70423,17.19951,20.17889,16.35805,NQSO
2700,1237648704040534123,QSO,17.39132,16.05223,16.47726,18.71672,15.75701,NQSO
2701,1237648704040534094,STAR,18.06454,16.78133,17.13447,20.29539,16.58112,NQSO
2702,1237648704040534084,STAR,18.8226,17.76182,18.07328,20.42664,17.59626,NQSO
2703,1237648704040534078,STAR,18.62715,18.27512,18.39242,19.54812,18.24883,NQSO
2704,1237648704040534074,STAR,19.69286,17.00408,18.265,21.98159,16.33367,NQSO
2705,1237648704040534048,STAR,16.57148,15.77342,16.00959,18.01475,15.67464,NQSO
2706,1237648704040469394,GALAXY,23.26109,19.56226,20.79344,24.49261,18.88969,NQSO
2707,1237648704040469229,QSO,21.40712,21.15085,21.1442,23.05527,21.19174,NQSO
2708,1237648704040469194,QSO,21.07971,20.71503,20.77463,23.32964,20.54805,NQSO
2709,1237648704040469132,QSO,22.09614,20.81822,20.89245,25.90846,20.45164,NQSO
2710,1237648704040469019,STAR,21.12074,20.66716,20.92439,22.55747,20.45937,NQSO
2711,1237648704040468931,STAR,21.02422,20.61294,20.83659,22.33577,20.45726,NQSO
2712,1237648704040468855,GALAXY,21.2696,18.7705,19.50112,22.63922,18.30311,NQSO
2713,1237648704040468751,QSO,21.41629,21.47021,21.24124,22.06849,20.49024,QSO
2714,1237648704040468706,GALAXY,20.13517,17.85155,18.43551,23.31494,17.55305,NQSO
2715,1237648704041976390,QSO,20.99549,20.44895,20.89166,22.35941,20.12448,NQSO
2716,1237648704040468652,QSO,19.99837,19.6977,19.87211,20.858,19.27177,QSO
2717,1237648704040468630,STAR,19.15256,16.92805,17.77322,21.64984,16.45697,NQSO
2718,1237648704041976493,GALAXY,21.1762,19.80588,20.78253,21.57512,20.16239,NQSO
2719,1237648704041976543,QSO,22.15218,21.77412,21.73635,24.54782,21.52608,NQSO
2720,1237648704040468602,STAR,18.42803,17.6611,17.90419,19.61673,17.46899,NQSO
2721,1237648704042041632,GALAXY,21.87724,19.66818,20.44108,23.91911,19.206,NQSO
2722,1237648704040468551,STAR,17.95986,17.55368,17.66511,18.80879,17.51047,NQSO
2723,1237648704040468547,STAR,16.49389,15.91012,16.07529,17.50332,15.82738,NQSO
2724,1237648704040468525,GALAXY,18.28511,17.11889,17.50565,19.41322,16.89152,NQSO
2725,1237648704040403726,GALAXY,22.60042,19.58185,20.83733,23.74735,18.98749,NQSO
2726,1237648704040403481,STAR,21.25434,20.80499,21.06431,22.50286,20.46728,NQSO
2727,1237648704040403318,QSO,21.46479,21.35508,21.21585,23.0687,21.12947,NQSO
2728,1237648704040403224,GALAXY,17.07919,16.63482,16.73521,18.15787,16.51228,NQSO
2729,1237648704040403188,GALAXY,20.79865,18.41673,18.9634,25.20487,18.01113,NQSO
2730,1237648704040403137,STAR,18.68484,18.04425,18.16577,20.00701,18.00021,NQSO
2731,1237648704040403135,STAR,19.41113,20.06798,19.74506,19.51221,20.6613,NQSO
2732,1237648704040403131,STAR,18.27564,17.28232,17.53823,20.08266,17.12404,NQSO
2733,1237648704040403119,GALAXY,17.59235,16.37736,16.766,19.0516,16.04179,NQSO
2734,1237648704040403114,STAR,19.39265,17.12181,18.00202,21.9686,16.63165,NQSO
2735,1237648704040403107,STAR,19.31362,16.92828,17.99158,22.16738,16.34195,NQSO
2736,1237648704040403101,GALAXY,16.9418,16.02375,16.35994,18.5283,15.71289,NQSO
2737,1237648704040403087,STAR,17.73802,16.73084,17.03194,19.47554,16.55039,NQSO
2738,1237648704040403072,STAR,17.84378,16.56349,16.90328,20.0741,16.3398,NQSO
2739,1237648704040403050,STAR,18.09201,16.46077,16.92768,20.48153,16.17616,NQSO
2740,1237648704040402962,GALAXY,22.48975,20.64675,20.83502,24.19827,20.33014,NQSO
2741,1237648704040402959,GALAXY,18.32548,17.47489,17.79475,19.62183,17.32283,NQSO
2742,1237648704040402952,QSO,22.37506,19.31089,20.35326,23.74691,19.75821,NQSO
2743,1237648704040338283,QSO,23.12593,21.06359,21.69281,23.21548,21.21474,NQSO
2744,1237648704040337968,STAR,21.32024,20.96616,20.93402,22.94745,20.93245,NQSO
2745,1237648704040337642,GALAXY,20.56483,17.91538,18.66491,22.3343,17.42395,NQSO
2746,1237648704040337548,STAR,18.41859,17.17168,17.49324,20.61971,16.95839,NQSO
2747,1237648704040337543,STAR,18.78136,17.06067,17.55691,21.38808,16.74733,NQSO
2748,1237648704040337538,STAR,18.67059,18.26849,18.37025,19.5168,18.22403,NQSO
2749,1237648704040337536,STAR,18.59262,16.36203,17.19813,21.15024,15.8816,NQSO
2750,1237648704040337527,STAR,19.48761,19.01478,19.10282,20.53521,18.94057,NQSO
2751,1237648704040337515,QSO,21.3415,21.32104,21.24384,23.61631,20.96232,NQSO
2752,1237648704040337510,GALAXY,18.23024,17.48002,17.77075,19.25767,17.3504,NQSO
2753,1237648704040337509,STAR,19.86051,17.497,18.44992,22.65969,16.97635,NQSO
2754,1237648704040337448,STAR,17.64976,17.05309,17.21809,18.7236,16.97286,NQSO
2755,1237648704040337444,STAR,16.16585,15.49652,15.68403,17.34593,15.38112,NQSO
2756,1237648704040272296,GALAXY,22.34907,19.71344,20.53779,24.32078,19.37441,NQSO
2757,1237648704040272148,QSO,20.54735,20.07881,20.48425,21.20333,19.96642,QSO
2758,1237648704040272124,GALAXY,20.34318,17.85134,18.47384,24.94129,17.44355,NQSO
2759,1237648704042041777,QSO,21.95762,21.81587,21.90915,22.49317,21.64723,QSO
2760,1237648704042106924,STAR,17.2119,17.22904,17.21605,18.29407,17.28359,NQSO
